customerID,tenure,MonthlyCharges,Contract,Churn
0618-XWMSS,28,74.9,Month-to-month,Yes
1395-WSWXR,24,20.75,Two year,No
6023-GSSXW,69,61.45,Two year,No
6752-APNJL,42,54.5,Month-to-month,No
5276-KQWHG,2,69.6,Month-to-month,Yes
0420-HLGXF,39,99.75,Month-to-month,No
7446-KQISO,45,109.75,Two year,No
9823-EALYC,72,80.85,Two year,No
0582-AVCLN,38,20.3,Two year,No
5803-NQJZO,72,67.8,Two year,No
2565-JSLRY,1,24.05,Month-to-month,Yes
2607-DHDAK,72,19.8,Two year,No
1073-XXCZD,55,25.7,Two year,No
0743-HRVFF,51,56.15,One year,No
4006-HKYHO,63,86.7,Two year,No
3727-JEZTU,1,20.4,Month-to-month,No
8143-ETQTI,23,19.65,Two year,No
6689-KXGBO,1,50.55,Month-to-month,Yes
9667-TKTVZ,2,54.35,Month-to-month,No
3657-COGMW,52,108.1,Month-to-month,No
8570-KLJYJ,36,54.45,One year,No
7754-IXRMC,1,45.35,Month-to-month,No
9473-CBZOP,28,59.0,One year,No
2969-WGHQO,7,69.45,One year,No
6615-NGGZJ,14,100.55,Month-to-month,Yes
4334-HOWRP,72,64.95,Two year,No
4255-DDUOU,1,20.5,Month-to-month,Yes
5863-OOKCL,10,18.85,Month-to-month,No
1686-STUHN,42,19.8,One year,No
1329-VHWNP,7,25.05,Month-to-month,No
2984-MIIZL,4,74.8,Month-to-month,Yes
0266-GMEAO,72,114.3,Two year,No
5590-YRFJT,20,24.45,Month-to-month,Yes
5574-NXZIU,63,109.2,Two year,No
0019-GFNTW,56,45.05,Two year,No
4256-ZWTZI,5,51.0,Month-to-month,No
8309-PPCED,72,110.45,Two year,No
4098-NAUKP,68,84.65,Month-to-month,No
5196-WPYOW,67,60.05,One year,No
4608-LCIMN,8,44.65,Month-to-month,No
1485-YDHMM,52,93.25,Month-to-month,No
4054-CUMIA,18,20.25,Month-to-month,No
0603-TPMIB,59,25.45,Two year,No
2525-GVKQU,60,20.6,Two year,No
8161-QYMTT,7,94.1,Month-to-month,No
9581-GVBXT,59,34.8,One year,No
5862-BRIXZ,46,60.75,Two year,No
5404-GGUKR,5,51.35,Month-to-month,No
3308-JSGML,59,64.05,Two year,No
2126-GSEGL,70,84.8,Two year,No
3677-TNKIO,14,71.0,Month-to-month,Yes
0440-QEXBZ,44,50.15,Month-to-month,No
2434-EEVDB,64,94.6,Two year,No
6762-QVYJO,58,59.75,Two year,No
6199-IWKGC,46,100.25,One year,No
2675-DHUTR,58,98.9,Month-to-month,No
8152-VETUR,72,97.7,Two year,No
9667-EQRXU,30,40.3,Month-to-month,Yes
7446-YPODE,11,60.25,Month-to-month,No
9522-BNTHX,34,56.25,Month-to-month,No
4676-WLUHT,54,46.2,Two year,No
3329-WDIOK,3,50.6,Month-to-month,Yes
7980-MHFLQ,72,24.9,Two year,No
2873-ZLIWT,40,84.85,Month-to-month,Yes
3415-TAILE,2,65.7,Month-to-month,Yes
0757-WCUUZ,54,63.35,Two year,No
1629-DQQVB,14,50.1,Month-to-month,No
1915-IOFGU,1,70.5,Month-to-month,Yes
3045-XETSH,10,94.85,Month-to-month,Yes
0374-AACSZ,1,50.15,Month-to-month,No
7239-HZZCX,1,19.75,Month-to-month,Yes
4872-VXRIL,56,64.65,One year,No
9140-CZQZZ,68,79.6,Two year,No
3423-HHXAO,14,19.5,One year,No
9938-TKDGL,68,99.55,Two year,No
0531-ZZJWQ,55,74.0,Month-to-month,No
6537-QLGEX,16,38.9,Month-to-month,No
2688-BHGOG,9,79.55,Month-to-month,No
7683-CBDKJ,14,65.45,Month-to-month,Yes
0946-CLJTI,58,98.7,Month-to-month,Yes
3160-TYXLT,53,46.3,Month-to-month,No
1325-USMEC,70,99.35,Two year,No
0916-QOFDP,14,95.8,Month-to-month,No
0628-CNQRM,22,67.5,One year,Yes
5606-AMZBO,10,78.15,Month-to-month,No
6199-IPCAO,29,26.1,Two year,No
7665-TOALD,1,69.6,Month-to-month,Yes
0112-QWPNC,49,84.35,One year,Yes
0324-BRPCJ,68,100.2,Month-to-month,Yes
2777-PHDEI,1,78.05,Month-to-month,Yes
5640-CAXOA,30,40.35,One year,No
2235-EZAIK,72,79.2,Two year,No
3847-BAERP,10,20.9,Month-to-month,No
1196-AMORA,7,73.6,Month-to-month,Yes
4282-YMKNA,9,74.75,Month-to-month,Yes
1453-RZFON,1,49.9,Month-to-month,No
8263-OKETD,20,68.9,Month-to-month,No
0670-KDOMA,1,20.25,Month-to-month,No
2476-YGEFM,29,76.0,Month-to-month,No
8687-BAFGU,1,74.0,Month-to-month,No
0641-EVBOJ,3,82.3,Month-to-month,No
0829-XXPLX,20,89.4,Month-to-month,No
9974-JFBHQ,64,99.15,Month-to-month,No
5356-RHIPP,1,20.2,Month-to-month,Yes
6624-JDRDS,6,29.45,Month-to-month,No
0608-JDVEC,50,19.8,Two year,No
9780-FKVVF,6,59.15,Month-to-month,No
1919-RTPQD,7,44.75,Month-to-month,No
5214-NLTIT,72,90.8,Two year,No
3345-PBBFH,8,49.55,Month-to-month,No
5055-BRMNE,67,106.7,Two year,No
9189-JWSHV,24,93.55,Month-to-month,Yes
2190-PHBHR,72,94.45,Two year,No
2650-GYRYL,33,19.45,One year,No
0746-JTRFU,2,25.05,Month-to-month,Yes
5208-FVQKB,70,67.95,Two year,No
7184-LRUUR,22,65.25,One year,No
6627-CFOSN,59,99.45,Month-to-month,No
3982-JGSFD,36,20.35,One year,No
1574-DYCWE,51,19.95,Two year,No
7247-XOZPB,53,77.4,One year,No
2466-FCCPT,20,19.7,One year,No
6211-WWLTF,63,99.7,Two year,No
4826-TZEVA,40,74.8,Month-to-month,No
6016-NXBNJ,35,19.15,One year,No
9138-EFSMO,26,78.95,One year,No
0576-WNXXC,27,95.55,Month-to-month,Yes
4632-XJMEX,53,62.85,One year,No
8910-LEDAG,34,71.55,Month-to-month,No
3452-GWUIN,19,94.95,Month-to-month,No
2716-GFZOR,43,86.1,Month-to-month,No
3724-UCSHY,6,19.55,Month-to-month,No
8626-XHBIE,56,24.8,Two year,No
4628-CTTLA,57,39.3,Month-to-month,Yes
3192-LNKRK,34,84.05,Month-to-month,No
4439-YRNVD,10,36.25,Month-to-month,No
2876-VBBBL,1,20.25,Month-to-month,Yes
6834-NXDCA,13,23.9,Month-to-month,Yes
2208-UGTGR,56,98.6,Month-to-month,No
3005-TYFRD,55,103.65,Month-to-month,No
8670-MEFCP,36,92.9,Two year,No
3079-BCHLN,47,19.9,One year,No
7777-UNYHB,12,20.1,Month-to-month,No
5597-GLBUC,1,85.45,Month-to-month,Yes
7278-CKDNC,24,80.5,Month-to-month,No
2748-MYRVK,63,99.9,One year,Yes
8450-UYIBU,35,39.85,Month-to-month,No
2969-VAPYH,67,60.5,One year,No
4822-YCXMX,25,84.8,Month-to-month,Yes
7181-OQCUT,21,103.85,Month-to-month,No
8474-UMLNT,13,67.8,Month-to-month,No
9821-POOTN,35,75.2,Month-to-month,Yes
3836-FZSDJ,71,24.85,Two year,No
9142-XMYJH,29,19.35,Month-to-month,No
6559-ILWKJ,71,49.35,Two year,Yes
0187-QSXOE,7,89.0,Month-to-month,No
7733-UDMTP,57,55.0,Month-to-month,No
2649-HWLYB,65,76.15,Two year,No
5214-CHIWJ,27,20.3,One year,No
4229-CZMLL,6,74.9,Month-to-month,Yes
6904-JLBGY,72,117.35,Two year,No
2465-BLLEU,1,19.75,Month-to-month,No
1685-VAYJF,11,45.2,Month-to-month,No
8874-EJNSR,39,25.2,Two year,No
6917-YACBP,59,89.75,Month-to-month,No
5049-MUBWG,26,75.0,One year,No
4223-WOZCM,2,49.95,Month-to-month,No
0769-MURVM,72,65.7,Two year,No
9253-VIFJQ,65,67.05,One year,No
7030-FZTFM,72,110.9,Two year,No
9741-YLNTD,6,87.95,Month-to-month,No
5917-RYRMG,32,19.8,One year,No
5120-ZBLAI,50,75.7,One year,No
1194-BHJYC,61,62.15,Two year,No
3663-MITLP,15,101.25,Month-to-month,Yes
0906-QVPMS,72,115.15,Two year,No
9025-ZRPVR,9,18.95,Month-to-month,Yes
1905-OEILC,1,19.5,Month-to-month,No
7858-GTZSP,12,86.55,Month-to-month,No
3285-UCQVC,37,28.6,Month-to-month,Yes
6248-BSHKG,61,20.4,One year,No
4685-TFLLS,18,19.8,One year,No
3470-BTGQO,21,45.65,Month-to-month,No
1209-VFFOC,68,56.4,Two year,No
8224-DWCKX,12,73.3,Month-to-month,No
5482-PLVPE,2,24.35,Month-to-month,Yes
4553-DVPZG,62,101.35,Month-to-month,No
4902-OHLSK,29,98.65,Month-to-month,Yes
6917-IAYHD,1,33.6,Month-to-month,No
0495-ZBNGW,5,79.9,Month-to-month,Yes
8620-RJPZN,1,20.7,Month-to-month,No
7572-KPVKK,62,104.05,Two year,No
2642-MAWLJ,36,20.25,Two year,No
2357-COQEK,28,103.3,Month-to-month,Yes
7103-ZGVNT,69,73.7,One year,No
3737-GCSPV,11,96.2,Month-to-month,Yes
2027-WKXMW,63,108.75,Month-to-month,No
7137-NAXML,23,20.15,One year,No
2428-ZMCTB,10,19.75,Month-to-month,No
2961-VNFKL,71,25.95,Two year,No
1768-HNVGJ,45,70.05,Month-to-month,No
6963-KQYQB,70,24.05,Two year,No
5934-RMPOV,22,84.75,Month-to-month,No
1207-BLKSA,52,23.05,Two year,No
4088-YLDSU,55,104.15,One year,Yes
8316-BBQAY,65,59.95,Two year,No
1166-PQLGG,72,19.55,Two year,No
3146-JTQHR,10,19.6,One year,No
4291-YZODP,7,20.05,One year,No
4395-PZMSN,5,85.55,Month-to-month,No
6427-FEFIG,24,78.6,Two year,No
0017-IUDMW,72,116.8,Two year,No
8706-HRADD,21,43.55,Month-to-month,No
9955-QOPOY,69,60.8,One year,No
4385-ZKVNW,44,54.9,Month-to-month,No
5446-DKWYW,61,65.2,One year,No
2034-CGRHZ,24,102.95,Month-to-month,Yes
5797-APWZC,1,90.6,Month-to-month,Yes
3683-QKIUE,6,50.8,Month-to-month,Yes
4228-ZGYUW,4,90.05,Month-to-month,Yes
9031-ZVQPT,72,108.2,Two year,No
2990-IAJSV,72,92.0,Two year,No
8107-KNCIM,14,75.1,Month-to-month,No
9027-YFHQJ,7,25.05,Month-to-month,No
5176-LDKUH,48,75.15,One year,No
4644-OBGFZ,55,19.5,One year,No
7926-IJOOU,1,19.3,Month-to-month,No
6480-YAGIY,45,112.2,One year,No
4029-HPFVY,3,70.3,Month-to-month,No
7602-DBTOU,71,19.6,Two year,No
5345-BMKWB,8,20.25,Month-to-month,No
3519-ZKXGG,3,75.85,Month-to-month,Yes
5457-COLHT,69,80.65,Two year,No
6416-TVAIH,1,68.5,Month-to-month,Yes
5451-YHYPW,72,115.75,Two year,No
5108-ADXWO,11,73.5,Month-to-month,Yes
7998-WNZEM,71,80.6,Two year,No
3066-RRJIO,1,69.95,Month-to-month,Yes
4664-NJCMS,33,59.55,Two year,No
0307-BCOPK,16,19.05,One year,No
7629-WFGLW,56,95.65,One year,No
2542-HYGIQ,1,19.95,Month-to-month,No
6715-OFDBP,5,70.05,Month-to-month,Yes
5016-LIPDW,57,19.4,One year,No
6481-LXPWL,56,36.1,One year,No
1567-DSCIC,8,94.0,Month-to-month,Yes
2150-UWTFY,22,61.15,Month-to-month,Yes
6124-ACRHJ,1,19.75,Month-to-month,No
9362-MWODR,40,64.1,Month-to-month,No
9975-GPKZU,46,19.75,Two year,No
9625-RZFUK,63,19.7,Two year,No
5153-LXKDT,68,110.2,Two year,No
5161-UBZXI,69,106.35,Two year,No
1020-JPQOW,56,90.55,Month-to-month,No
7919-ZODZZ,10,65.9,One year,No
0565-JUPYD,63,104.5,One year,No
6867-ACCZI,24,52.5,Two year,No
5939-XAIXZ,19,56.1,Month-to-month,No
9054-FOWNV,22,88.75,Month-to-month,No
2683-BPJSO,29,84.45,Month-to-month,Yes
2157-MXBJS,13,75.3,One year,Yes
8207-VVMYB,70,26.0,Two year,No
9732-EQMWY,49,99.4,Month-to-month,No
9360-AHGNL,43,109.55,One year,Yes
1087-UDSIH,3,19.6,Month-to-month,Yes
5269-NRGDP,42,73.15,One year,No
6195-MELTI,57,54.65,One year,No
5485-WUYWF,2,66.4,Month-to-month,Yes
2121-JAFOM,72,115.55,Two year,No
8818-DOPVL,46,104.45,Month-to-month,No
2632-UCGVD,66,100.05,Month-to-month,Yes
5445-PZWGX,62,102.0,One year,Yes
1227-UDMZR,72,91.15,Two year,No
5198-HQAEN,35,89.7,One year,No
9170-CCKOU,17,90.2,Month-to-month,Yes
2167-FQSTQ,72,92.4,Two year,No
2819-GWENI,28,19.9,One year,No
1043-YCUTE,56,25.15,Two year,Yes
3814-MLAXC,31,79.85,Month-to-month,Yes
3572-UUHRS,45,18.85,One year,No
2692-PFYTJ,1,25.75,Month-to-month,No
1226-UDFZR,2,49.6,Month-to-month,Yes
5955-EPOAZ,6,20.95,Month-to-month,No
6821-JPCDC,48,97.05,One year,No
8815-LMFLX,25,25.4,Month-to-month,No
9135-HSWOC,64,19.7,Two year,No
8582-KRHPJ,50,35.0,Month-to-month,No
5811-IWXYM,52,101.25,One year,No
7044-YAACC,4,70.2,Month-to-month,No
8189-XRIKE,32,90.95,Month-to-month,No
1506-YJTYT,45,73.85,Two year,No
4123-DVHPH,9,88.05,Month-to-month,No
6425-YQLLO,66,105.95,One year,Yes
5442-UTCVD,3,91.85,Month-to-month,Yes
2228-BZDEE,54,20.1,Two year,No
7734-DBOAI,1,40.1,Month-to-month,Yes
2789-CZANW,64,110.3,Two year,No
2091-RFFBA,31,73.9,Month-to-month,Yes
2114-MGINA,14,89.8,Month-to-month,Yes
7596-LDUXP,12,85.15,One year,No
3740-RLMVT,67,60.95,One year,No
4489-SNOJF,35,72.25,Month-to-month,Yes
2192-OZITF,45,73.55,Two year,No
5651-CPDND,10,46.0,Month-to-month,No
2186-QZEYA,29,58.55,Month-to-month,No
1131-ALZWV,24,24.6,One year,No
7729-XBTWX,66,19.75,Two year,No
9134-WYRVP,51,86.35,One year,No
3284-SVCRO,45,25.5,Two year,No
9732-OUYRN,49,19.0,One year,No
0559-CKHUS,29,19.55,Two year,No
2931-SVLTV,40,110.1,Month-to-month,No
6899-PPEEA,37,96.55,Month-to-month,Yes
7504-UWHNB,25,69.75,Month-to-month,No
2582-FFFZR,22,50.6,Month-to-month,No
8908-NMQTX,72,65.6,Two year,No
2187-LZGPL,7,40.1,Month-to-month,Yes
1431-AIDJQ,33,82.1,Two year,No
6288-LBEAR,23,79.1,Month-to-month,No
4597-NUCQV,24,101.25,Month-to-month,Yes
9019-QVLZD,1,79.55,Month-to-month,Yes
8413-YNHNV,69,90.65,Two year,No
5808-TOTXO,3,20.55,One year,No
4369-NYSCF,56,75.75,One year,No
6333-YDVLT,65,110.0,One year,No
5324-KTGCG,71,20.85,One year,No
5599-HVLTW,14,80.35,Month-to-month,No
7394-LWLYN,2,70.15,Month-to-month,No
3707-LRWZD,32,84.05,One year,Yes
6873-UDNLD,40,67.45,Month-to-month,No
2700-LUEVA,1,20.75,Month-to-month,No
1455-ESIQH,1,89.1,Month-to-month,Yes
0958-YHXGP,7,69.9,Month-to-month,No
1101-SSWAG,15,51.1,Month-to-month,No
2979-SXESE,17,94.4,Month-to-month,Yes
4013-TLDHQ,19,78.25,Month-to-month,Yes
5743-KHMNA,71,25.55,Two year,No
4194-FJARJ,54,60.0,Two year,No
5325-UWTWJ,31,90.55,Month-to-month,No
3969-GYXEL,11,76.4,Month-to-month,No
9208-OLGAQ,18,84.95,Month-to-month,No
3244-CQPHU,72,110.1,Two year,No
2674-MLXMN,71,99.65,Month-to-month,No
9708-HPXWZ,5,45.4,Month-to-month,No
6992-TKNYO,38,69.0,One year,No
4468-YDOVK,5,48.65,Month-to-month,No
3754-DXMRT,2,44.15,Month-to-month,Yes
5792-JALQC,52,59.85,Two year,No
7130-VTEWQ,8,75.75,Month-to-month,Yes
2200-DSAAL,68,80.65,Two year,No
4302-ZYFEL,69,20.55,One year,No
9351-LZYGF,42,66.4,Month-to-month,No
4366-CTOUZ,50,100.2,Two year,No
6121-VZNQB,1,19.1,Month-to-month,Yes
7903-CMPEY,1,80.3,Month-to-month,Yes
1518-OMDIK,33,44.55,Month-to-month,No
6671-NGWON,7,20.35,Month-to-month,No
0595-ITUDF,64,91.8,Month-to-month,No
6996-KNSML,1,74.9,Month-to-month,Yes
1955-IBMMB,59,20.2,Two year,No
0096-BXERS,6,50.35,Month-to-month,No
3806-YAZOV,3,18.8,Month-to-month,No
7998-ZLXWN,15,20.45,Month-to-month,No
6253-WRFHY,13,64.75,One year,No
9133-AYJZG,23,98.7,Month-to-month,No
2675-OTVVJ,31,89.45,Month-to-month,No
8680-CGLTP,29,58.75,One year,No
8430-TWCBX,49,20.7,One year,No
5018-GWURO,56,85.6,Month-to-month,No
6741-QRLUP,63,80.3,Two year,No
4737-HOBAX,63,79.8,Two year,No
0537-QYZZN,24,79.85,Month-to-month,No
3340-QBBFM,36,54.1,One year,No
1704-NRWYE,9,80.85,Month-to-month,Yes
2592-SEIFQ,3,24.75,Month-to-month,Yes
8200-KLNYW,21,80.9,One year,No
3372-CDXFJ,13,24.5,One year,No
4781-ZXYGU,1,20.15,Month-to-month,No
7632-YUTXB,25,20.05,One year,No
2718-YSKCS,71,19.6,Two year,No
9896-UYMIE,66,114.3,One year,No
0853-NWIFK,45,100.3,One year,No
8212-CRQXP,22,80.0,Month-to-month,No
6980-CDGFC,67,20.85,One year,No
7691-XVTZH,68,89.95,Two year,No
2520-SGTTA,0,20.0,Two year,No
7481-ATQQS,49,90.85,Month-to-month,Yes
2277-VWCNI,4,48.75,Month-to-month,No
1088-CNNKB,63,80.0,One year,No
8642-GVWRF,2,79.7,Month-to-month,Yes
1930-BZLHI,21,20.35,One year,No
3400-ESFUW,55,57.55,Two year,Yes
5868-YTYKS,1,20.25,Month-to-month,No
3525-DVKFN,17,19.4,Two year,No
1482-OXZSY,30,100.4,Month-to-month,No
0377-JBKKT,22,57.95,Month-to-month,No
5778-BVOFB,9,59.5,Month-to-month,No
3373-YZZYM,1,19.2,Month-to-month,No
2057-ZBLPD,21,86.5,Month-to-month,Yes
0228-MAUWC,19,59.55,Month-to-month,No
5502-RLUYV,69,103.95,Month-to-month,Yes
0023-HGHWL,1,25.1,Month-to-month,Yes
7663-YJHSN,72,103.95,Two year,No
4915-BFSXL,70,68.95,Two year,No
3086-RUCRN,66,103.1,Month-to-month,No
5215-LNLDJ,7,24.7,Month-to-month,No
7576-JMYWV,46,110.2,Month-to-month,No
9039-RBEEE,39,48.95,Month-to-month,Yes
0257-KXZGU,32,62.45,Month-to-month,No
1307-ATKGB,24,89.55,Month-to-month,No
8417-FMLZI,6,83.55,Month-to-month,Yes
3714-XPXBW,37,78.9,Month-to-month,No
1850-AKQEP,8,20.35,Month-to-month,No
2824-DXNKN,72,71.45,Two year,No
5227-JSCFE,71,46.35,Two year,No
0848-ZGQIJ,16,94.65,Month-to-month,No
3621-CHYVB,57,49.9,Month-to-month,No
8042-RNLKO,66,25.45,One year,No
1792-UXAFY,17,89.15,Month-to-month,Yes
5372-FBKBN,21,20.75,Month-to-month,No
0420-TXVSG,66,66.1,Two year,No
6217-TOWGS,17,75.4,Month-to-month,No
0515-YPMCW,1,70.45,Month-to-month,Yes
0378-XSZPU,58,60.3,One year,Yes
1045-LTCYT,8,21.05,Month-to-month,No
1544-JJMYL,27,69.35,One year,No
4636-JGAAI,34,88.85,Month-to-month,No
6874-SGLHU,30,97.0,One year,No
5951-AOFIH,33,66.4,Month-to-month,No
4729-XKASR,1,24.75,Month-to-month,Yes
3059-NGMXB,14,69.2,Month-to-month,No
8652-YHIYU,16,79.5,One year,No
5278-PNYOX,49,100.65,Two year,No
5449-FIBXJ,19,103.3,Month-to-month,Yes
3486-HOOGQ,70,79.7,Two year,No
5061-PBXFW,32,61.4,Month-to-month,No
8630-FJLIB,18,69.8,Month-to-month,No
3891-NLXJB,37,40.55,Two year,No
4749-OJKQU,4,75.65,Month-to-month,No
0577-WHMEV,16,90.7,Month-to-month,No
5453-AXEPF,17,80.5,Month-to-month,No
3639-XJHKQ,19,60.6,Month-to-month,No
3716-LRGXK,60,101.15,Two year,No
2263-SFSQZ,51,24.95,Two year,No
9950-MTGYX,28,20.3,Two year,No
3397-AVTKU,43,60.0,Two year,No
4825-FUREZ,42,20.25,Two year,No
9837-BMCLM,3,78.5,Month-to-month,Yes
2672-OJQZP,1,44.75,Month-to-month,No
0137-UDEUO,3,19.85,Month-to-month,Yes
3134-DSHVC,63,98.0,Two year,No
6161-UUUTA,3,79.9,Month-to-month,Yes
7821-DPRQE,68,107.7,Month-to-month,No
6543-XRMYR,30,99.7,Month-to-month,Yes
2001-EWBQU,60,104.7,Two year,No
4925-LMHOK,15,58.6,Month-to-month,Yes
1608-GMEWB,45,93.9,Month-to-month,No
6695-AMZUF,70,86.45,Two year,No
1455-UGQVH,10,98.5,Month-to-month,Yes
8410-BGQXN,4,19.4,Month-to-month,No
8280-MQRQN,1,50.45,Month-to-month,Yes
1619-YWUBB,68,24.95,Two year,No
7611-YKYTC,22,75.0,Month-to-month,No
2037-SGXHH,38,94.65,Month-to-month,Yes
3178-FESZO,1,100.25,Month-to-month,Yes
0365-GXEZS,18,78.2,Month-to-month,No
0082-OQIQY,29,94.2,Month-to-month,No
6087-MVHJH,16,88.45,Month-to-month,Yes
4603-JANFB,1,69.85,Month-to-month,Yes
3018-TFTSU,12,81.7,Month-to-month,Yes
3606-SBKRY,31,50.05,One year,No
4806-KEXQR,4,79.9,Month-to-month,Yes
0667-NSRGI,48,69.55,One year,No
7083-YNSKY,15,25.4,Month-to-month,Yes
6893-ODYYE,50,90.1,One year,No
8242-JSVBO,7,44.65,Month-to-month,No
2479-BRAMR,41,83.75,Month-to-month,Yes
9541-ZPSEA,68,80.35,Two year,No
2665-NPTGL,26,98.1,Month-to-month,No
1139-WUOAH,57,53.35,Two year,No
4693-VWVBO,3,19.55,Month-to-month,No
7434-SHXLS,1,20.9,Month-to-month,Yes
6937-GCDGQ,19,48.95,One year,No
0988-JRWWP,3,54.2,Month-to-month,No
5075-JSDKI,59,24.45,Two year,No
7908-QCBCA,1,69.4,Month-to-month,Yes
8644-XYTSV,42,40.15,Month-to-month,No
6711-FLDFB,7,74.9,Month-to-month,Yes
3873-WOSBC,67,25.6,Two year,No
7465-ZZRVX,1,70.35,Month-to-month,No
7975-JMZNT,66,91.7,Two year,No
7251-XFOIL,61,89.2,Month-to-month,No
4116-IQRFR,4,24.1,One year,No
3714-JTVOV,42,74.15,Month-to-month,Yes
8259-DZLIZ,64,53.85,One year,No
0442-ZXKVS,54,115.6,One year,No
7853-WNZSY,1,19.75,Month-to-month,No
3120-FAZKD,54,24.05,Two year,No
8606-OEGQZ,18,25.3,Two year,No
0225-ZORZP,3,84.3,Month-to-month,No
4702-IOQDC,1,70.1,Month-to-month,Yes
9489-JMTTN,72,89.75,Two year,No
0575-CUQOV,60,97.95,One year,No
0967-BMLBD,11,20.0,One year,No
6178-KFNHS,12,78.3,Month-to-month,Yes
2830-LEWOA,61,103.9,One year,No
5006-MXVRN,39,20.7,Two year,No
1264-BYWMS,55,96.8,Month-to-month,Yes
9658-WYUFB,17,94.4,Month-to-month,Yes
8327-WKMIE,37,20.15,One year,No
6917-FIJHC,72,26.0,Two year,No
5329-KRDTM,72,77.35,Two year,No
7797-EJMDP,8,66.05,Month-to-month,No
3530-VWVGU,22,19.9,Month-to-month,No
2013-SGDXK,1,84.3,Month-to-month,Yes
6368-NWMCE,38,68.15,Month-to-month,No
3633-CDBUW,17,80.85,One year,No
0707-HOVVN,70,75.5,Two year,No
8580-QVLOC,72,92.45,Two year,Yes
3956-MGXOG,28,80.6,Month-to-month,No
9274-UARKJ,15,83.2,Month-to-month,No
4077-HWUYD,72,87.55,Two year,No
2012-NWRPA,11,99.55,Month-to-month,Yes
8808-ELEHO,8,81.25,Month-to-month,Yes
0103-CSITQ,57,109.4,One year,No
3506-LCJDC,1,19.95,Month-to-month,Yes
8671-KKKOS,46,45.55,Month-to-month,No
7305-ZWMAJ,30,20.7,One year,No
9518-XXBXE,10,75.3,Month-to-month,No
3934-HXCFZ,23,99.25,Month-to-month,Yes
6578-KRMAW,32,93.4,Month-to-month,No
4860-IJUDE,13,73.75,Month-to-month,No
7666-WKRON,39,80.45,Two year,Yes
9688-YGXVR,44,88.15,Month-to-month,No
0423-UDIJQ,9,49.2,Month-to-month,No
1945-XISKS,67,19.65,Two year,No
4910-AQFFX,9,79.35,Month-to-month,Yes
2154-KVJFF,15,79.75,Month-to-month,Yes
5360-LJCNJ,71,105.15,Two year,No
2607-FBDFF,1,49.0,Month-to-month,No
9647-ERGBE,30,100.05,Month-to-month,Yes
3428-XZMAZ,1,69.35,Month-to-month,Yes
1100-DDVRV,17,49.8,Month-to-month,No
0378-TOVMS,3,85.8,Month-to-month,Yes
4355-HBJHH,67,79.7,Two year,Yes
6728-WYQBC,1,20.95,Month-to-month,No
9058-CBREO,1,50.55,Month-to-month,Yes
9029-FEGVJ,32,79.3,Month-to-month,No
7216-KAOID,41,19.5,One year,No
0318-QUUOB,1,80.55,Month-to-month,Yes
6145-NNPNO,1,44.15,Month-to-month,No
5520-FVEWJ,12,84.5,Month-to-month,Yes
5339-TJFEK,62,105.5,Month-to-month,No
5572-ZDXHY,22,84.3,Month-to-month,Yes
2074-GUHPQ,17,92.7,Month-to-month,No
4625-XMOYM,72,26.25,Two year,No
5827-MWCZK,56,96.95,Month-to-month,No
1385-TQOZW,9,20.45,Month-to-month,No
5914-XRFQB,72,115.8,Two year,No
4329-YPDDQ,20,108.2,Month-to-month,No
4804-NCPET,19,20.2,Two year,No
3750-CKVKH,2,67.75,Month-to-month,Yes
5944-UGLLK,53,54.9,One year,No
8063-GBATB,27,85.25,Month-to-month,Yes
7787-BNTZM,6,20.15,Month-to-month,No
2252-ISRNH,9,90.35,One year,No
9415-TPKRV,8,55.75,Month-to-month,No
5322-TEUJK,71,114.6,Two year,No
4547-KQRTM,10,80.05,Month-to-month,Yes
4877-EVATK,1,20.0,Month-to-month,Yes
1866-DIOQZ,71,66.8,One year,No
8375-KVTHK,68,100.3,One year,No
2697-NQBPF,34,105.35,Month-to-month,No
3709-OIJEA,26,85.2,One year,No
7639-SUPCW,22,48.8,Month-to-month,Yes
1386-ZIKUV,7,18.95,Month-to-month,No
0599-XNYDO,20,69.8,Month-to-month,No
6377-WHAOX,60,106.15,Month-to-month,No
6855-VLGOS,72,20.55,Two year,No
8999-XXGNS,72,105.75,One year,No
8746-OQQRW,4,25.25,Month-to-month,No
3181-MIZBN,16,19.75,Month-to-month,No
0471-ARVMX,62,104.85,One year,No
7766-CLTIC,10,60.95,Month-to-month,No
5650-YLIBA,31,81.15,Month-to-month,No
0825-CPPQH,71,19.1,Two year,No
9084-OAYKL,58,20.8,Two year,No
6122-LJADA,70,90.15,Two year,No
2400-XIWIO,71,90.1,Two year,No
7524-VRLPL,69,74.1,Two year,No
1069-XAIEM,1,85.05,Month-to-month,Yes
7569-NMZYQ,72,118.75,Two year,No
5201-USSQZ,26,85.9,Month-to-month,No
2105-PHWON,33,95.0,Month-to-month,No
1494-EJZDW,10,20.15,Two year,No
4884-TVUQF,57,101.3,Two year,No
8003-EWNDZ,10,21.2,Month-to-month,No
1897-RCFUM,39,24.2,One year,No
9256-JTBNZ,11,20.3,Month-to-month,No
4658-HCOHW,21,102.8,Month-to-month,Yes
2211-RMNHO,68,85.3,Two year,No
2432-TFSMK,18,89.6,One year,No
3440-JPSCL,6,99.95,Month-to-month,Yes
4929-ROART,18,56.25,Month-to-month,No
1834-ABKHQ,52,50.95,One year,No
1741-WTPON,56,115.85,Two year,No
